farmer_id,farmer_name,phone,group_id,enrolled_date
F-01242,Uwimana Okello,+250786053575,G-0125,2024-01-30
F-01243,Ojok Nabukenya,+250788495942,G-0125,2023-07-17
F-01244,Nakato Wanyonyi,+250786491888,G-0125,2024-02-16
F-01245,Nekesa Otieno,+250787878212,G-0125,2024-03-24
F-01246,Kipruto Wangila,+250780580332,G-0125,2023-08-04
F-01247,Wasswa Hakizimana,+250786199163,G-0125,2023-11-20
F-01248,Kipruto Kirya,+250786423707,G-0126,2025-02-19
F-01249,Auma Bizimana,+250789592792,G-0126,2024-06-25
F-01250,Twagirayezu Juma,+250784171254,G-0126,2024-10-15
F-01251,Cheruiyot Kirya,+250781234077,G-0126,2025-01-13
F-01252,Habimana Rotich,+250788712627,G-0126,2024-02-14
F-01253,Odhiambo Ntawukuriryayo,+250788632097,G-0126,2023-08-22
F-01254,Atieno Mutai,+250785288725,G-0126,2024-01-19
F-01255,Mukamana Wangila,+250780897585,G-0126,2025-03-24
F-01256,Kipruto Nabukenya,+250788022238,G-0126,2024-06-23
F-01257,Atieno Hakizimana,+250782917123,G-0127,2024-03-29
F-01258,Kipruto Situma,+250787804453,G-0127,2024-04-20
F-01259,Wekesa Khaemba,+250781242210,G-0127,2023-07-10
F-01260,Achieng Hakizimana,+250785421136,G-0127,2024-12-24
F-01261,Were Masaba,+250785273187,G-0127,2023-12-09
F-01262,Jepkosgei Khaemba,+250786456870,G-0127,2025-06-08
F-01263,Wekesa Wanyonyi,+250785623408,G-0127,2024-08-16
F-01264,Nabirye Sifuna,+250782431007,G-0127,2024-10-05
F-01265,Wanjiru Owor,+250781498794,G-0127,2024-12-04
F-01266,Mutesi Cherop,+250781469947,G-0127,2024-09-04
F-01267,Uwimana Simiyu,+250786703239,G-0127,2023-09-21
F-01268,Nakato Otieno,+250781108062,G-0128,2024-05-08
F-01269,Wafula Uwimana,+250788371602,G-0128,2025-02-18
F-01270,Adhiambo Mukamurenzi,+250788959822,G-0128,2023-05-28
F-01271,Cheruiyot Cherop,+250783290143,G-0128,2023-11-08
F-01272,Naliaka Otieno,+250786088960,G-0128,2023-06-11
F-01273,Odhiambo Chemutai,+250788234427,G-0128,2024-10-07
F-01274,Adhiambo Juma,+250787826344,G-0128,2024-08-14
F-01275,Okello Wangila,+250788316499,G-0129,2023-10-14
F-01276,Namusoke Ntawukuriryayo,+250781035200,G-0129,2023-09-15
F-01277,Auma Hakizimana,+250783147286,G-0129,2024-08-27
F-01278,Kiptoo Okello,+250789862287,G-0129,2023-12-04
F-01279,Twagirayezu Wafula,+250789846053,G-0129,2023-07-31
F-01280,Barasa Mutai,+250782520663,G-0129,2024-06-10
F-01281,Nasimiyu Kagabo,+250783964409,G-0129,2025-04-03
F-01282,Musimenta Wekesa,+250786737245,G-0129,2024-11-08
F-01283,Naliaka Watulo,+250782390345,G-0129,2023-07-26
F-01284,Otieno Namulundu,+250788179809,G-0129,2025-03-27
F-01285,Kirabo Hakizimana,+250789703157,G-0129,2024-03-29
F-01286,Otieno Wekesa,+250785128604,G-0129,2024-08-15
F-01287,Mugisha Wangila,+250788304621,G-0129,2025-04-25
F-01288,Mukamana Juma,+250786519935,G-0129,2023-10-06
F-01289,Mugisha Nandwa,+250780535779,G-0130,2025-04-29
F-01290,Wasswa Chemutai,+250780523653,G-0130,2024-06-13
F-01291,Namusoke Kirya,+250783347724,G-0130,2025-05-22
F-01292,Wekesa Wanyama,+250784988698,G-0130,2025-06-13
F-01293,Wekesa Kiplagat,+250782485680,G-0130,2024-10-25
F-01294,Wafula Namulundu,+250783917173,G-0130,2024-01-13
F-01295,Wanyama Wanyonyi,+250780795846,G-0131,2025-04-29
F-01296,Okello Wangila,+250786989543,G-0131,2024-05-15
F-01297,Chepkoech Wanyonyi,+250786772442,G-0131,2023-11-15
F-01298,Nekesa Khaemba,+250789372140,G-0131,2023-09-19
F-01299,Uwimana Owor,+250786405719,G-0131,2024-08-31
F-01300,Nakato Khaemba,+250787783982,G-0131,2024-07-15
F-01301,Masika Uwimana,+250788483823,G-0131,2024-12-22
F-01302,Ojok Kiplagat,+250781464879,G-0131,2024-09-25
F-01303,Uwimana Wafula,+250781840373,G-0131,2023-08-15
F-01304,Twagirayezu Juma,+250789422931,G-0131,2024-11-04
F-01305,Kiptoo Omondi,+250789011848,G-0131,2024-09-26
F-01306,Namusoke Namunyu,+250786440400,G-0131,2023-03-18
F-01307,Wanjiru Wanyama,+250781419799,G-0131,2024-11-12
F-01308,Habimana Namulundu,+250781384943,G-0132,2025-01-19
F-01309,Mugisha Sifuna,+250782854637,G-0132,2024-02-06
F-01310,Wafula Watulo,+250784638090,G-0132,2025-02-27
F-01311,Musimenta Cherop,+250784379006,G-0132,2025-01-29
F-01312,Mugisha Okello,+250782598977,G-0132,2025-05-02
F-01313,Nasimiyu Makokha,+250788158259,G-0132,2023-06-17
F-01314,Kipruto Hakizimana,+250785737026,G-0132,2025-01-11
F-01315,Naliaka Wafula,+250787722629,G-0132,2023-11-22
F-01316,Chepkoech Nabukenya,+250788593351,G-0132,2024-10-26
F-01317,Uwase Namunyu,+250784397764,G-0132,2023-04-12
F-01318,Jepkosgei Otieno,+250784568128,G-0132,2023-07-08
F-01319,Nakato Namunyu,+250788476096,G-0133,2025-05-16
F-01320,Otieno Masaba,+250780354461,G-0133,2024-09-30
F-01321,Wanyama Namunyu,+250786502174,G-0133,2025-06-01
F-01322,Kirabo Ntawukuriryayo,+250780263468,G-0133,2025-06-28
F-01323,Nakato Simiyu,+250784507047,G-0133,2025-06-23
F-01324,Mutesi Barasa,+250786305031,G-0133,2025-04-19
F-01325,Achieng Owor,+250786731971,G-0133,2024-02-18
F-01326,Cheruiyot Owor,+250789763423,G-0133,2023-11-26
F-01327,Adhiambo Kagabo,+250781351947,G-0133,2025-04-05
F-01328,Otieno Nsengimana,+250784366067,G-0133,2024-08-19
F-01329,Nakato Omondi,+250784688938,G-0133,2024-03-31
F-01330,Twagirayezu Wafula,+250784380689,G-0133,2025-03-11
F-01331,Kipruto Omondi,+250787424745,G-0133,2025-03-18
F-01332,Ojok Okello,+250788886294,G-0133,2025-01-10
F-01333,Kirabo Namulundu,+250789988265,G-0134,2024-11-23
F-01334,Ojok Masaba,+250784174166,G-0134,2025-03-24
F-01335,Namusoke Simiyu,+250785654135,G-0134,2023-04-11
F-01336,Uwimana Omondi,+250785397229,G-0134,2024-03-05
F-01337,Mugisha Nabukenya,+250787659327,G-0134,2023-07-21
F-01338,Habimana Mukamurenzi,+250786737539,G-0134,2023-06-23
F-01339,Jepkosgei Wanyonyi,+250788826309,G-0134,2025-05-22
F-01340,Jepkosgei Kiplagat,+250783932565,G-0134,2025-01-10
F-01341,Otieno Namulundu,+250787740538,G-0134,2023-10-14
F-01342,Nabirye Namulundu,+250786204675,G-0134,2024-02-22
F-01343,Wanyama Masaba,+250785449873,G-0134,2024-09-05
F-01344,Nanjala Watulo,+250789928360,G-0134,2024-07-14
F-01345,Nafula Nabukenya,+250789019121,G-0134,2025-02-22
F-01346,Chepkoech Nandwa,+250786063210,G-0134,2025-02-03
F-01347,Nabirye Mukamurenzi,+250786110947,G-0135,2025-06-12
F-01348,Uwimana Owor,+250789878346,G-0135,2025-03-14
F-01349,Nekesa Hakizimana,+250785621997,G-0135,2024-07-14
F-01350,Nafula Khaemba,+250782398313,G-0135,2023-04-03
F-01351,Uwase Omondi,+250781253027,G-0135,2023-09-11
F-01352,Otieno Simiyu,+250787753955,G-0135,2024-06-21
F-01353,Odhiambo Otieno,+250782145697,G-0135,2023-06-26
F-01354,Ojok Wekesa,+250788348044,G-0136,2023-12-09
F-01355,Naliaka Khaemba,+250780694305,G-0136,2024-03-09
F-01356,Auma Bizimana,+250781184815,G-0136,2023-04-12
F-01357,Auma Barasa,+250782973280,G-0136,2023-05-19
F-01358,Kirabo Makokha,+250780464141,G-0136,2023-08-16
F-01359,Nasimiyu Kiplagat,+250789222309,G-0136,2023-06-19
F-01360,Jepkosgei Nandwa,+250786654167,G-0136,2024-09-15
F-01361,Naliaka Mutai,+250784398467,G-0136,2025-03-12
F-01362,Uwimana Wanyonyi,+250788362564,G-0136,2024-08-25
F-01363,Jepkosgei Wangila,+250786030833,G-0136,2025-05-09
F-01364,Nekesa Owor,+250782753393,G-0137,2024-11-28
F-01365,Wanjiru Owor,+250784709735,G-0137,2023-03-24
F-01366,Namusoke Namulundu,+250786433814,G-0137,2024-08-29
F-01367,Uwimana Ntawukuriryayo,+250780257411,G-0137,2025-01-26
F-01368,Nasimiyu Situma,+250783162229,G-0137,2024-10-25
F-01369,Wanyama Kirya,+250786544586,G-0137,2023-06-21
F-01370,Achieng Khaemba,+250789203362,G-0137,2023-05-25
F-01371,Mugisha Wekesa,+250784416694,G-0138,2023-11-20
F-01372,Auma Wanyonyi,+250788369809,G-0138,2024-06-15
F-01373,Wanjiru Situma,+250781449186,G-0138,2024-05-27
F-01374,Kiptoo Namunyu,+250784697309,G-0138,2024-11-12
F-01375,Were Simiyu,+250780154364,G-0138,2024-09-03
F-01376,Otieno Wangila,+250788603603,G-0138,2023-07-03
F-01377,Habimana Juma,+250788799471,G-0138,2023-09-29
F-01378,Okello Makokha,+250788947394,G-0138,2023-11-04
F-01379,Musimenta Chemutai,+250789513534,G-0138,2025-01-09
F-01380,Nekesa Chemutai,+250785843547,G-0138,2023-07-06
F-01381,Twagirayezu Wangila,+250786464302,G-0138,2024-02-29
F-01382,Barasa Otieno,+250782616495,G-0139,2025-03-22
F-01383,Mugisha Kiplagat,+250789980822,G-0139,2023-11-08
F-01384,Wafula Ntawukuriryayo,+250787060994,G-0139,2024-05-04
F-01385,Wafula Namulundu,+250780840644,G-0139,2024-03-16
F-01386,Niyonzima Wanyama,+250784948808,G-0139,2024-07-02
F-01387,Chepkoech Wangila,+250785834586,G-0139,2025-04-06
F-01388,Mutesi Owor,+250780782142,G-0140,2025-02-02
F-01389,Niyonzima Owor,+250788638536,G-0140,2025-06-10
F-01390,Amongi Nsengimana,+250780992385,G-0140,2025-04-25
F-01391,Mukamana Chemutai,+250784306839,G-0140,2023-11-28
F-01392,Ndayisenga Wekesa,+250780980475,G-0140,2024-10-22
F-01393,Ingabire Ntawukuriryayo,+250786833336,G-0140,2024-02-22
F-01394,Namusoke Wanyama,+250788830279,G-0140,2025-05-17
F-01395,Barasa Mukamurenzi,+250783645386,G-0140,2024-04-15
F-01396,Namusoke Mukamurenzi,+250789678840,G-0140,2024-11-10
F-01397,Atieno Wanyonyi,+250781058649,G-0140,2023-05-09
F-01398,Kipruto Nabukenya,+250780925932,G-0140,2024-03-15
F-01399,Twagirayezu Situma,+250781507186,G-0140,2024-02-09
F-01400,Wanyama Barasa,+250787387097,G-0140,2023-05-31
F-01401,Jepkosgei Wafula,+250782387470,G-0141,2025-06-21
F-01402,Mukamana Mukamurenzi,+250788043579,G-0141,2023-10-30
F-01403,Atieno Bizimana,+250782618683,G-0141,2025-04-12
F-01404,Twagirayezu Barasa,+250781265660,G-0141,2025-02-10
F-01405,Jepkosgei Owor,+250785623065,G-0141,2023-05-06
F-01406,Simiyu Kiplagat,+250789370852,G-0141,2024-04-21
F-01407,Wasswa Wanyama,+250782376137,G-0142,2024-07-24
F-01408,Mutesi Wafula,+250784292923,G-0142,2025-06-11
F-01409,Jepkosgei Ntawukuriryayo,+250782963166,G-0142,2023-07-23
F-01410,Mukamana Namunyu,+250787230600,G-0142,2024-10-01
F-01411,Barasa Kiplagat,+250789229559,G-0142,2023-10-27
F-01412,Ojok Watulo,+250784311332,G-0142,2023-07-12
F-01413,Ingabire Kirya,+250789670615,G-0142,2024-09-24
F-01414,Nafula Rotich,+250782409921,G-0142,2023-08-15
F-01415,Auma Chemutai,+250784834816,G-0142,2024-07-24
F-01416,Mukamana Mukamurenzi,+250780661959,G-0142,2025-02-13
F-01417,Wanyama Juma,+250785481719,G-0142,2024-07-04
F-01418,Chepkoech Wangila,+250785591296,G-0142,2024-01-19
F-01419,Mugisha Bizimana,+250784378117,G-0142,2025-03-15
F-01420,Otieno Rotich,+250785136296,G-0143,2025-03-10
F-01421,Jepkosgei Chemutai,+250786980986,G-0143,2025-02-01
F-01422,Auma Wanyama,+250786500075,G-0143,2023-10-07
F-01423,Naliaka Wanyonyi,+250783112684,G-0143,2023-11-21
F-01424,Auma Kagabo,+250783995878,G-0143,2023-10-07
F-01425,Simiyu Masaba,+250786858534,G-0143,2024-11-19
F-01426,Nafula Khaemba,+250782501416,G-0143,2023-05-03
F-01427,Chelimo Nandwa,+250784873404,G-0144,2024-07-06
F-01428,Mugisha Omondi,+250788395186,G-0144,2024-11-05
F-01429,Auma Masaba,+250782881425,G-0144,2023-04-06
F-01430,Nasimiyu Masaba,+250785348916,G-0144,2025-06-15
F-01431,Amongi Kiplagat,+250788899399,G-0144,2024-06-25
F-01432,Wasswa Cherop,+250785589377,G-0144,2025-03-05
F-01433,Nasimiyu Wekesa,+250789572304,G-0144,2023-06-12
F-01434,Naliaka Sifuna,+250782843162,G-0144,2025-01-08
F-01435,Musimenta Kagabo,+250780462541,G-0145,2024-08-30
F-01436,Twagirayezu Wanyama,+250786830760,G-0145,2025-04-04
F-01437,Amongi Wafula,+250784974149,G-0145,2024-12-08
F-01438,Wanjiru Simiyu,+250789614535,G-0145,2023-05-12
F-01439,Nanjala Hakizimana,+250786290269,G-0145,2024-10-25
F-01440,Kirabo Namunyu,+250785813219,G-0145,2024-06-22
F-01441,Barasa Nabukenya,+250783807766,G-0145,2025-06-20
F-01442,Simiyu Kiplagat,+250783775754,G-0145,2025-01-29
F-01443,Were Wangila,+250782641766,G-0145,2023-05-11
F-01444,Kiptoo Cherop,+250783425298,G-0145,2025-05-19
F-01445,Simiyu Wekesa,+250787360023,G-0145,2024-12-02
F-01446,Achieng Uwimana,+250789519938,G-0146,2024-03-01
F-01447,Kirabo Otieno,+250781813766,G-0146,2025-04-06
F-01448,Kiptoo Wanyonyi,+250781757170,G-0146,2023-09-19
F-01449,Barasa Okello,+250788230913,G-0146,2025-06-08
F-01450,Wanjiru Situma,+250786934923,G-0146,2023-08-23
F-01451,Achieng Masaba,+250785718523,G-0146,2024-06-15
F-01452,Kiptoo Wangila,+250785785007,G-0146,2023-10-01
F-01453,Ojok Mutai,+250782852932,G-0146,2024-09-29
F-01454,Wasswa Hakizimana,+250781019983,G-0146,2024-10-20
F-01455,Uwimana Rotich,+250788837108,G-0147,2024-01-25
F-01456,Wasswa Kirya,+250789486346,G-0147,2024-08-14
F-01457,Wafula Simiyu,+250783206946,G-0147,2023-11-23
F-01458,Chepkoech Ntawukuriryayo,+250789950834,G-0147,2025-05-27
F-01459,Nanjala Namunyu,+250789375707,G-0147,2024-07-24
F-01460,Auma Wekesa,+250786790763,G-0147,2023-07-01
F-01461,Wanyama Barasa,+250781068775,G-0147,2024-05-07
F-01462,Mutesi Namulundu,+250788679514,G-0147,2023-11-06
F-01463,Nafula Hakizimana,+250789768404,G-0147,2024-07-27
F-01464,Auma Bizimana,+250788270742,G-0148,2023-05-18
F-01465,Chepkoech Uwimana,+250785950207,G-0148,2025-03-06
F-01466,Twagirayezu Nabukenya,+250789214007,G-0148,2023-08-22
F-01467,Masika Nsengimana,+250781441030,G-0148,2023-06-11
F-01468,Amongi Kagabo,+250781205334,G-0148,2023-12-15
F-01469,Ingabire Sifuna,+250784914479,G-0148,2023-09-13
F-01470,Simiyu Watulo,+250789467115,G-0148,2024-06-10
F-01471,Achieng Chemutai,+250786932192,G-0149,2023-04-25
F-01472,Ingabire Wekesa,+250785536250,G-0149,2024-12-15
F-01473,Nasimiyu Nabukenya,+250787785389,G-0149,2023-12-31
F-01474,Wafula Namunyu,+250780892734,G-0149,2023-09-17
F-01475,Ojok Masaba,+250781595847,G-0149,2023-06-23
F-01476,Kirabo Simiyu,+250783115599,G-0149,2023-10-20
F-01477,Nekesa Watulo,+250787107845,G-0149,2024-03-28
F-01478,Kiptoo Wanyonyi,+250783463906,G-0149,2025-04-09
F-01479,Barasa Nsengimana,+250783838643,G-0149,2025-05-28
F-01480,Ojok Khaemba,+250780638231,G-0150,2023-12-24
F-01481,Auma Barasa,+250781367069,G-0150,2024-09-27
F-01482,Adhiambo Okello,+250789710991,G-0150,2023-05-05
F-01483,Jepkosgei Otieno,+250786975530,G-0150,2023-05-10
F-01484,Amongi Mukamurenzi,+250786144936,G-0150,2024-10-22
F-01485,Simiyu Wangila,+250780108104,G-0150,2023-05-12
F-01486,Barasa Barasa,+250782884824,G-0150,2023-09-18
F-01487,Kiptoo Namulundu,+250784216741,G-0150,2024-10-27
F-01488,Habimana Situma,+250786073670,G-0150,2023-07-15
F-01489,Kipruto Rotich,+250780506752,G-0151,2024-12-08
F-01490,Mugisha Bizimana,+250780595039,G-0151,2023-06-17
F-01491,Wasswa Wanyama,+250787355055,G-0151,2024-04-24
F-01492,Namusoke Kiplagat,+250788662545,G-0151,2025-02-02
F-01493,Chelimo Uwimana,+250784508560,G-0151,2024-07-28
F-01494,Namusoke Otieno,+250789647748,G-0151,2025-06-17
F-01495,Atieno Mukamurenzi,+250782041549,G-0151,2024-11-28
F-01496,Odhiambo Barasa,+250788163322,G-0151,2025-03-17
F-01497,Chelimo Nsengimana,+250784062659,G-0152,2025-04-23
F-01498,Musimenta Cherop,+250782139190,G-0152,2024-07-27
F-01499,Okello Watulo,+250784183679,G-0152,2024-07-06
F-01500,Chelimo Nabukenya,+250784690291,G-0152,2023-09-11
F-01501,Mutesi Cherop,+250782578547,G-0152,2023-04-16
F-01502,Auma Namulundu,+250782373153,G-0152,2024-05-04
F-01503,Jepkosgei Okello,+250782225652,G-0152,2025-06-01
F-01504,Naliaka Mutai,+250782883421,G-0153,2025-03-26
F-01505,Were Owor,+250787242557,G-0153,2025-03-06
F-01506,Jepkosgei Khaemba,+250781157289,G-0153,2024-04-24
F-01507,Chepkoech Khaemba,+250784658889,G-0153,2025-01-15
F-01508,Chelimo Wangila,+250789036855,G-0153,2023-09-12
F-01509,Mukamana Ntawukuriryayo,+250783524837,G-0153,2025-04-22
F-01510,Twagirayezu Wekesa,+250783153692,G-0153,2023-03-20
F-01511,Odhiambo Wafula,+250781022039,G-0153,2024-09-23
F-01512,Okello Khaemba,+250786520972,G-0153,2023-06-23
F-01513,Ojok Ntawukuriryayo,+250783225391,G-0153,2025-06-03
F-01514,Ingabire Cherop,+250785408524,G-0153,2024-06-13
F-01515,Auma Masaba,+250785118264,G-0153,2024-12-26
F-01516,Otieno Okello,+250786883063,G-0153,2025-05-22
F-01517,Wanjiru Hakizimana,+250783757874,G-0153,2024-08-25
F-01518,Cheruiyot Uwimana,+250787654641,G-0154,2023-12-09
F-01519,Kirabo Chemutai,+250787038260,G-0154,2024-09-05
F-01520,Wekesa Chemutai,+250786261642,G-0154,2024-01-23
F-01521,Atieno Bizimana,+250780415577,G-0154,2024-08-11
F-01522,Wasswa Namulundu,+250786242627,G-0154,2024-12-26
F-01523,Atieno Chemutai,+250787297252,G-0154,2025-01-21
F-01524,Nabirye Uwimana,+250784046827,G-0154,2024-08-10
F-01525,Musimenta Wanyama,+250789601219,G-0154,2023-12-31
F-01526,Adhiambo Juma,+250785599182,G-0154,2023-05-17
F-01527,Amongi Makokha,+250786884139,G-0154,2024-03-26
F-01528,Chepkoech Namunyu,+250783158334,G-0154,2025-05-03
F-01529,Kipruto Nandwa,+250788828352,G-0155,2025-02-04
F-01530,Nasimiyu Chemutai,+250783951966,G-0155,2024-12-08
F-01531,Mukamana Owor,+250785095335,G-0155,2024-06-03
F-01532,Cheruiyot Sifuna,+250787519315,G-0155,2024-01-23
F-01533,Adhiambo Kirya,+250785110045,G-0155,2024-10-25
F-01534,Achieng Ntawukuriryayo,+250785126895,G-0155,2024-05-30
F-01535,Wekesa Hakizimana,+250785208116,G-0155,2023-12-13
F-01536,Simiyu Nsengimana,+250782311938,G-0155,2024-02-11
F-01537,Adhiambo Chemutai,+250782044927,G-0155,2025-03-30
F-01538,Auma Sifuna,+250789299700,G-0155,2023-07-09
F-01539,Nanjala Makokha,+250786140791,G-0155,2024-07-24
F-01540,Ojok Kiplagat,+250783188393,G-0155,2023-08-21
F-01541,Chepkoech Owor,+250787537080,G-0156,2023-05-27
F-01542,Uwimana Makokha,+250783821812,G-0156,2023-04-26
F-01543,Simiyu Juma,+250783114297,G-0156,2024-08-18
F-01544,Uwase Okello,+250783035590,G-0156,2023-03-29
F-01545,Wanyama Omondi,+250785025541,G-0156,2024-12-10
F-01546,Barasa Wanyama,+250783435412,G-0156,2024-05-11
F-01547,Jepkosgei Sifuna,+250789706623,G-0156,2023-09-07
F-01548,Kiptoo Wangila,+250783335774,G-0156,2024-08-20
F-01549,Simiyu Wangila,+250786304279,G-0156,2023-10-12
F-01550,Amongi Kirya,+250789954381,G-0156,2025-06-18
F-01551,Simiyu Kirya,+250782153640,G-0156,2023-04-03
F-01552,Okello Simiyu,+250781127076,G-0156,2023-07-07
F-01553,Namusoke Omondi,+250780121988,G-0156,2024-07-21
F-01554,Uwimana Kirya,+250781312278,G-0156,2024-10-03
F-01555,Jepkosgei Wafula,+250785460476,G-0157,2023-04-23
F-01556,Odhiambo Wanyonyi,+250783531933,G-0157,2024-07-03
F-01557,Mutesi Kirya,+250782645540,G-0157,2023-08-28
F-01558,Wafula Kirya,+250781916902,G-0157,2025-02-07
F-01559,Twagirayezu Simiyu,+250781085720,G-0157,2023-08-25
F-01560,Kipruto Simiyu,+250785614382,G-0157,2025-01-25
F-01561,Naliaka Watulo,+250785615279,G-0157,2024-04-19
F-01562,Nekesa Chemutai,+250783387311,G-0157,2024-12-13
F-01563,Amongi Ntawukuriryayo,+250786212105,G-0157,2025-02-23
F-01564,Nasimiyu Wanyama,+250782241222,G-0157,2024-10-20
F-01565,Twagirayezu Khaemba,+250786151307,G-0157,2023-06-26
F-01566,Odhiambo Masaba,+250781148084,G-0157,2024-01-11
F-01567,Wekesa Uwimana,+250781671319,G-0157,2024-10-12
F-01568,Kipruto Mutai,+250786907569,G-0158,2024-07-08
F-01569,Auma Omondi,+250784784837,G-0158,2023-08-31
F-01570,Mugisha Omondi,+250785513695,G-0158,2023-11-29
F-01571,Barasa Juma,+250784531453,G-0158,2024-06-08
F-01572,Barasa Namulundu,+250786200091,G-0158,2025-05-01
F-01573,Wanjiru Wekesa,+250787822957,G-0158,2025-04-27
F-01574,Chepkoech Chemutai,+250783637559,G-0158,2023-06-22
F-01575,Okello Nandwa,+250789833898,G-0158,2023-11-19
F-01576,Nasimiyu Juma,+250784624161,G-0158,2024-03-17
F-01577,Okello Khaemba,+250787243417,G-0159,2024-06-18
F-01578,Mukamana Ntawukuriryayo,+250787176925,G-0159,2023-11-19
F-01579,Kirabo Namulundu,+250785353420,G-0159,2023-03-10
F-01580,Wanyama Sifuna,+250789588180,G-0159,2023-09-05
F-01581,Nabirye Hakizimana,+250789523248,G-0159,2024-08-21
F-01582,Ndayisenga Juma,+250787661650,G-0159,2024-10-02
F-01583,Twagirayezu Owor,+250787037567,G-0160,2023-07-06
F-01584,Musimenta Hakizimana,+250785001755,G-0160,2023-03-09
F-01585,Simiyu Kirya,+250785919081,G-0160,2025-01-31
F-01586,Auma Simiyu,+250780309035,G-0160,2025-06-24
F-01587,Wanjiru Mukamurenzi,+250789596405,G-0160,2024-05-08
F-01588,Wafula Masaba,+250787942340,G-0160,2025-02-23
F-01589,Barasa Watulo,+250781552420,G-0160,2025-04-14
F-01590,Cheruiyot Owor,+250784583558,G-0160,2024-04-21
F-01591,Were Uwimana,+250782851648,G-0160,2024-10-12
F-01592,Wanjiru Nandwa,+250788158227,G-0160,2024-11-01
F-01593,Atieno Kagabo,+250784122239,G-0160,2025-05-05
F-01594,Kirabo Rotich,+250786937944,G-0161,2025-06-16
F-01595,Masika Ntawukuriryayo,+250783923599,G-0161,2023-11-15
F-01596,Odhiambo Kiplagat,+250785691568,G-0161,2023-05-27
F-01597,Wanjiru Otieno,+250788654994,G-0161,2025-01-02
F-01598,Niyonzima Barasa,+250780554840,G-0161,2024-12-08
F-01599,Namusoke Mutai,+250780258907,G-0161,2025-04-06
F-01600,Masika Sifuna,+250783232405,G-0161,2025-05-21
F-01601,Wanjiru Nabukenya,+250787779606,G-0162,2023-11-11
F-01602,Mugisha Wafula,+250782131693,G-0162,2023-06-04
F-01603,Wasswa Nsengimana,+250780305446,G-0162,2024-03-13
F-01604,Kirabo Chemutai,+250785810991,G-0162,2024-04-13
F-01605,Chelimo Owor,+250788596364,G-0162,2023-05-21
F-01606,Kipruto Wanyonyi,+250784451061,G-0162,2024-05-30
F-01607,Kirabo Nsengimana,+250785626650,G-0162,2023-03-03
F-01608,Musimenta Namulundu,+250781533387,G-0162,2023-04-10
F-01609,Wekesa Watulo,+250783125974,G-0162,2024-05-24
F-01610,Odhiambo Hakizimana,+250786398226,G-0162,2024-10-20
F-01611,Naliaka Situma,+250783053967,G-0163,2024-02-12
F-01612,Nabirye Nabukenya,+250783618280,G-0163,2025-04-08
F-01613,Chelimo Makokha,+250786403279,G-0163,2025-03-20
F-01614,Uwimana Situma,+250789134939,G-0163,2025-06-25
F-01615,Achieng Nsengimana,+250780741091,G-0163,2023-03-06
F-01616,Ingabire Namulundu,+250783909567,G-0163,2023-10-09
F-01617,Kipruto Uwimana,+250782005247,G-0163,2025-04-26
F-01618,Masika Wekesa,+250787610764,G-0163,2023-04-18
F-01619,Naliaka Nabukenya,+250789301323,G-0164,2023-11-02
F-01620,Musimenta Simiyu,+250786172304,G-0164,2023-11-04
F-01621,Nanjala Wanyonyi,+250786253582,G-0164,2024-02-21
F-01622,Simiyu Omondi,+250781730528,G-0164,2024-10-02
F-01623,Ojok Situma,+250788846341,G-0164,2023-10-24
F-01624,Uwase Kagabo,+250789409844,G-0164,2024-12-23
F-01625,Habimana Nabukenya,+250780213636,G-0164,2023-08-08
F-01626,Wekesa Nsengimana,+250784072985,G-0164,2024-02-20
F-01627,Uwase Nsengimana,+250782936991,G-0164,2023-03-09
F-01628,Masika Nsengimana,+250784334126,G-0164,2024-08-18
F-01629,Wanjiru Barasa,+250780530784,G-0164,2025-03-20
F-01630,Nasimiyu Namunyu,+250788326157,G-0164,2024-07-01
F-01631,Twagirayezu Nabukenya,+250789342116,G-0165,2023-07-22
F-01632,Uwimana Wangila,+250784861241,G-0165,2023-03-05
F-01633,Chepkoech Ntawukuriryayo,+250787120153,G-0165,2025-04-07
F-01634,Otieno Cherop,+250784697975,G-0165,2023-09-02
F-01635,Uwase Wafula,+250780882668,G-0165,2024-04-19
F-01636,Mugisha Omondi,+250782606526,G-0165,2025-02-09
F-01637,Atieno Owor,+250788112744,G-0165,2024-06-07
F-01638,Mugisha Rotich,+250783765083,G-0165,2024-09-16
F-01639,Wekesa Barasa,+250783433260,G-0166,2025-06-10
F-01640,Nabirye Kirya,+250781756809,G-0166,2024-04-11
F-01641,Wanjiru Namulundu,+250784542350,G-0166,2024-02-24
F-01642,Atieno Juma,+250783559507,G-0166,2024-09-16
F-01643,Ojok Rotich,+250783131530,G-0166,2025-03-13
F-01644,Habimana Kirya,+250784412569,G-0166,2024-04-15
F-01645,Jepkosgei Watulo,+250786649947,G-0166,2023-10-30
F-01646,Simiyu Ntawukuriryayo,+250788559066,G-0166,2024-08-17
F-01647,Adhiambo Namulundu,+250783711018,G-0166,2025-01-31
F-01648,Wanjiru Rotich,+250789970023,G-0167,2023-06-03
F-01649,Kipruto Kagabo,+250787838688,G-0167,2025-01-06
F-01650,Barasa Bizimana,+250780320813,G-0167,2024-04-11
F-01651,Wanyama Simiyu,+250784712808,G-0167,2024-10-07
F-01652,Twagirayezu Owor,+250780898904,G-0167,2025-01-10
F-01653,Atieno Ntawukuriryayo,+250786932792,G-0167,2024-12-25
